datetime,open,high,low,close,volume
2020-12-08 15:30:00,124.835,124.89,124.325,124.33,7093986
2020-12-08 14:30:00,124.7784,124.98,124.68,124.83,8008791
2020-12-08 13:30:00,124.705,124.87,124.39,124.7708,8902906
2020-12-08 12:30:00,124.06,124.82,124.04,124.7058,8528354
2020-12-08 11:30:00,123.49,124.15,123.4461,124.068,7472687
2020-12-08 10:30:00,123.34,123.54,123.095,123.485,8032170
2020-12-08 09:30:00,124.35,124.56,123.2306,123.3263,22472884
2020-12-07 15:30:00,123.828,123.9,123.3,123.75,6407779
2020-12-07 14:30:00,124.1259,124.285,123.595,123.825,6970328
2020-12-07 13:30:00,123.86,124.21,123.41,124.1201,7960886
2020-12-07 12:30:00,124.165,124.265,123.8,123.86,6493386
2020-12-07 11:30:00,124.125,124.36,123.79,124.1693,7279996
2020-12-07 10:30:00,123.845,124.35,123.71,124.1399,10080916
2020-12-07 09:30:00,122.35,124.55,122.25,123.84,27096204
2020-12-04 15:30:00,122.02,122.3,121.88,122.25,7404003
2020-12-04 14:30:00,121.725,122.21,121.69,122.0145,6925415
2020-12-04 13:30:00,121.955,122.07,121.67,121.715,5719695
2020-12-04 12:30:00,121.89,122.205,121.8606,121.96,5218262
2020-12-04 11:30:00,122.27,122.665,121.825,121.88,10291499
2020-12-04 10:30:00,121.535,122.29,121.535,122.2721,10152350
2020-12-04 09:30:00,122.57,122.8608,121.52,121.53,18501720
2020-12-03 15:30:00,123.23,123.33,122.53,122.94,9155728
2020-12-03 14:30:00,122.855,123.33,122.82,123.2216,7537268
2020-12-03 13:30:00,122.9808,123.01,122.595,122.855,5677572
2020-12-03 12:30:00,122.91,123.15,122.72,122.985,5564184
2020-12-03 11:30:00,122.83,123.205,122.78,122.9107,7622510
2020-12-03 10:30:00,122.905,123.27,122.21,122.82,11902480
2020-12-03 09:30:00,123.52,123.78,122.69,122.91,20097016
2020-12-02 15:30:00,122.94,123.24,122.905,123.08,7466356
2020-12-02 14:30:00,123.0,123.19,122.65,122.935,8235620
2020-12-02 13:30:00,123.26,123.33,122.7,123.0101,7852597
2020-12-02 12:30:00,122.9256,123.37,122.7,123.2584,8907564
2020-12-02 11:30:00,122.335,122.96,122.21,122.925,8520283
2020-12-02 10:30:00,122.22,122.4,121.7,122.33,9601176
2020-12-02 09:30:00,122.03,122.62,120.89,122.2206,25374843
2020-12-01 15:30:00,122.635,122.96,122.31,122.72,10667947
2020-12-01 14:30:00,123.09,123.2162,122.06,122.6292,11700947
