datetime,open,high,low,close,volume
2015-10-14 01:00:00.000000,683.73,690.04,678.9,680.41,1564582
2015-10-15 01:00:00.000000,685.25,694.16,684.39,693.02,2357829
2015-10-16 01:00:00.000000,695.4,696.22,689.1,695.32,1815759
2015-10-19 01:00:00.000000,694.0,700.2397,692.21,699.95,1508585
2015-10-20 01:00:00.000000,697.89,698.0,673.68,680.0,2621719
2015-10-21 01:00:00.000000,683.21,684.9,670.7,671.8,1608436
2015-10-22 01:00:00.000000,675.44,688.0499,671.7,681.14,4431595
2015-10-23 01:00:00.000000,750.06,752.5,717.94,719.33,6336319
2015-10-26 01:00:00.000000,720.02,734.95,720.02,731.12,2438847
2015-10-27 01:00:00.000000,726.57,735.9642,724.135,732.82,1938916
2015-10-28 01:00:00.000000,733.0,737.37,727.27,736.92,1980154
2015-10-29 01:00:00.000000,736.63,746.79,735.16,744.85,1825957
2015-10-30 01:00:00.000000,745.56,746.31,736.53,737.39,1999161
2015-11-02 01:00:00.000000,737.88,748.18,731.45,747.74,1995708
2015-11-03 01:00:00.000000,745.43,751.698,741.16,748.82,1815300
2015-11-04 01:00:00.000000,749.9,759.9,749.2,755.31,2091999
2015-11-05 01:00:00.000000,758.81,766.35,757.47,760.67,2274314
2015-11-06 01:00:00.000000,759.39,763.022,755.03,761.6,1677199
2015-11-09 01:00:00.000000,758.52,763.3,749.11,754.77,1776861
2015-11-10 01:00:00.000000,753.48,760.6,748.41,758.26,1489929
2015-11-11 01:00:00.000000,762.38,769.08,759.75,765.25,2095922
2015-11-12 01:00:00.000000,760.18,765.799,755.86,756.53,1772555
2015-11-13 01:00:00.000000,754.04,755.33,739.47,740.07,2409363
2015-11-16 01:00:00.000000,740.21,751.71,734.33,750.42,2535198
2015-11-17 01:00:00.000000,752.47,754.95,744.05,745.98,1943156
2015-11-18 01:00:00.000000,749.57,761.1,747.39,760.01,1813336
2015-11-19 01:00:00.000000,759.78,763.23,757.23,759.94,1403913
2015-11-20 01:00:00.000000,769.3,779.318,764.1,777.0,2773944
