datetime,open,high,low,close,volume
2015-10-14 01:00:00.000000,132.0,132.45,131.05,131.18,3125144
2015-10-15 01:00:00.000000,131.98,133.83,131.55,133.8,3273267
2015-10-16 01:00:00.000000,134.73,135.0,132.96,133.81,3061783
2015-10-19 01:00:00.000000,133.5,133.89,133.11,133.62,2159188
2015-10-20 01:00:00.000000,133.27,134.4,133.1,134.16,2118034
2015-10-21 01:00:00.000000,134.71,135.41,133.11,133.22,2398064
2015-10-22 01:00:00.000000,133.6,137.7,133.6,137.29,4899194
2015-10-23 01:00:00.000000,138.0,138.0,136.76,137.78,3172857
2015-10-26 01:00:00.000000,137.86,137.94,136.64,137.0,2173280
2015-10-27 01:00:00.000000,136.4,136.67,135.07,135.63,2278334
2015-10-28 01:00:00.000000,135.8,138.41,135.4837,138.16,3244773
2015-10-29 01:00:00.000000,138.1,138.5,137.23,137.89,2089095
2015-10-30 01:00:00.000000,137.56,137.87,136.02,136.02,4228212
2015-11-02 01:00:00.000000,136.77,138.62,136.33,138.4,3259649
2015-11-03 01:00:00.000000,138.3,138.4799,137.71,137.94,2618357
2015-11-04 01:00:00.000000,138.0,138.08,137.06,137.43,2606334
2015-11-05 01:00:00.000000,137.48,138.03,136.32,136.57,2461529
2015-11-06 01:00:00.000000,136.44,137.19,135.1401,136.33,3732175
2015-11-09 01:00:00.000000,136.0,136.19,133.4,134.0,4884555
2015-11-10 01:00:00.000000,134.0,134.73,133.64,134.73,2932543
2015-11-11 01:00:00.000000,134.94,135.2,134.12,134.96,2063737
2015-11-12 01:00:00.000000,134.46,134.63,132.77,132.78,3789761
2015-11-13 01:00:00.000000,132.61,133.565,131.74,131.96,3589373
2015-11-16 01:00:00.000000,131.82,133.31,131.47,133.3,2965584
2015-11-17 01:00:00.000000,133.85,133.93,132.68,133.09,2882765
2015-11-18 01:00:00.000000,133.47,136.38,133.27,136.22,3772954
2015-11-19 01:00:00.000000,136.19,136.87,135.83,136.63,2755686
2015-11-20 01:00:00.000000,137.34,137.42,135.96,136.63,2921332
2015-11-23 01:00:00.000000,136.29,136.78,135.84,135.99,2469522
2015-11-24 01:00:00.000000,135.09,135.88,134.115,135.54,2759526
2015-11-25 01:00:00.000000,135.48,136.0,134.84,135.13,2137439
2015-11-27 01:00:00.000000,135.3,135.58,134.45,134.63,1243111
2015-11-30 01:00:00.000000,134.82,135.09,133.82,134.09,5087836
2015-12-01 01:00:00.000000,134.86,136.57,134.36,136.43,3797848
2015-12-02 01:00:00.000000,136.5,136.74,135.1,135.27,3710782
2015-12-03 01:00:00.000000,135.33,135.54,132.29,132.66,4378285
2015-12-04 01:00:00.000000,133.09,136.52,133.0,136.48,5520158
2015-12-07 01:00:00.000000,136.2,136.45,134.68,135.6,2794921
2015-12-08 01:00:00.000000,134.9,134.99,133.17,133.36,4055632
2015-12-09 01:00:00.000000,133.18,134.15,131.2,131.71,4062855
2015-12-10 01:00:00.000000,131.72,132.62,131.19,131.71,3463760
2015-12-11 01:00:00.000000,130.31,130.91,129.56,130.31,5483085
2015-12-14 01:00:00.000000,130.5,132.23,130.11,132.02,4418730
2015-12-15 01:00:00.000000,133.25,135.64,132.76,134.88,4703296
2015-12-16 01:00:00.000000,135.49,136.1225,133.1,135.88,4930312
2015-12-17 01:00:00.000000,135.71,136.16,133.9,133.97,3595941
2015-12-18 01:00:00.000000,133.04,133.17,129.53,129.53,8791475
2015-12-21 01:00:00.000000,131.16,131.69,129.65,131.19,4308430
2015-12-22 01:00:00.000000,131.55,133.33,131.04,133.14,3714466
2015-12-23 01:00:00.000000,133.35,134.43,133.2,134.15,3483223
2015-12-24 01:00:00.000000,134.12,134.55,133.48,133.89,1367520
2015-12-28 01:00:00.000000,133.48,133.54,132.52,133.12,2382886
2015-12-29 01:00:00.000000,134.0,134.55,133.0,134.14,3135400
2015-12-30 01:00:00.000000,133.92,134.12,133.06,133.26,2684297
2015-12-31 01:00:00.000000,133.0,133.37,131.95,132.04,3405609
2016-01-04 01:00:00.000000,130.16,131.03,128.76,130.75,6869128
2016-01-05 01:00:00.000000,130.75,131.53,129.81,131.25,4084620
2016-01-06 01:00:00.000000,129.99,131.76,129.725,131.33,5219360
2016-01-07 01:00:00.000000,129.25,130.54,129.0,129.48,7381981
2016-01-08 01:00:00.000000,130.11,130.4,128.205,128.33,6101598
2016-01-11 01:00:00.000000,128.92,129.23,127.04,128.36,4353493
2016-01-12 01:00:00.000000,129.11,129.43,127.52,128.8,4723422
